PLAYER_NAME,Freq,eFG%,TO%,PtsPerPoss,Score%,PPPRank
Myles Turner_1626167_Indiana Pacers_1610612754,8.346,40.385,1.852,0.815,38.889,116.0
Hollis Thompson_203138_Philadelphia 76ers_1610612755,39.671,56.452,6.39,1.102,41.214,356.0
Al-Farouq Aminu_202329__1610612757,0,0,0,0,0,0
Nerlens Noel_203457_Philadelphia 76ers_1610612755,8.333,34.259,15.493,0.592,30.986,21.0
Sean Kilpatrick_203930_Brooklyn Nets_1610612751,41.379,70.0,8.333,1.25,50.0,412.0
Enes Kanter_202683_Oklahoma City Thunder_1610612760,5.112,62.222,6.25,1.167,47.917,392.0
Marcus Smart_203935_Boston Celtics_1610612738,25.183,37.097,3.488,0.785,30.814,94.0
Terrence Ross_203082__1610612761,34.29,59.91,6.276,1.126,39.749,374.0
Raymond Felton_101109_Dallas Mavericks_1610612742,22.273,46.629,5.612,0.898,36.735,173.0
Gerald Green_101123_Miami Heat_1610612748,34.978,49.292,4.274,1.009,39.744,283.0
Dwight Howard_2730_Houston Rockets_1610612745,0,0,0,0,0,0
Jerryd Bayless_201573_Milwaukee Bucks_1610612749,29.908,60.784,2.454,1.239,43.558,409.0
Patrick Beverley_201976__1610612745,36.501,57.2,4.151,1.106,41.132,359.0
Allen Crabbe_203459_Portland Trail Blazers_1610612757,32.526,61.422,5.49,1.192,45.882,402.0
Shabazz Muhammad_203498_Minnesota Timberwolves_1610612750,20.674,42.683,5.056,0.82,31.461,121.0
Stanley Johnson_1626169_Detroit Pistons_1610612765,25.692,44.186,10.256,0.8,30.769,104.0
Gary Neal_202390__1610612764,25.266,46.067,5.263,0.884,36.842,158.0
Courtney Lee_201584_Charlotte Hornets_1610612763,39.526,48.925,4.0,0.97,38.0,244.0
Robin Lopez_201577_New York Knicks_1610612752,3.789,41.379,12.121,0.727,36.364,63.0
Kelly Olynyk_203482_Boston Celtics_1610612738,24.854,56.419,8.824,1.059,41.176,326.0
Alex Len_203458_Phoenix Suns_1610612756,9.049,32.143,5.063,0.671,34.177,46.0
Shelvin Mack_202714__1610612762,23.753,51.648,7.0,0.97,41.0,244.0
