PLAYER_NAME,Transition,Isolation,PRBallHandler,PRRollman,Postup,Spotup,Handoff,Cut,OffScreen,OffRebound
Cody Zeller_203469_Charlotte Hornets_1610612766,11.203,1.977,0,28.83,2.636,11.697,0,19.769,3.789,10.379
Justise Winslow_1626159_Miami Heat_1610612748,24.098,2.459,7.049,0,3.443,30.164,4.262,11.967,0,7.541
Randy Foye_200751__1610612743,15.425,7.389,21.277,0,0,39.362,6.404,0,3.941,0
Paul Pierce_1718__1610612746,13.636,7.851,2.066,16.322,6.405,39.463,0,0,6.405,0
Devin Harris_2734_Dallas Mavericks_1610612742,21.127,3.622,22.334,0,0,28.773,4.829,5.835,3.421,0
Rudy Gobert_203497_Utah Jazz_1610612762,6.601,1.815,0,17.492,3.96,2.145,0,29.208,0,23.267
David West_2561_San Antonio Spurs_1610612759,7.13,3.473,0,19.378,21.024,17.916,0,14.808,2.011,6.033
TJ McConnell_204456_Philadelphia 76ers_1610612755,13.141,6.891,45.994,0,0,12.5,7.372,2.564,3.045,2.083
Donald Sloan_202388_Brooklyn Nets_1610612751,17.573,6.067,32.845,0,0,20.502,5.439,8.159,0,0
Vince Carter_1713_Memphis Grizzlies_1610612763,9.512,4.878,16.341,0,8.293,28.293,7.805,4.146,8.049,4.878
Kosta Koufos_201585_Sacramento Kings_1610612758,7.807,0,0,21.004,13.197,0,0,32.714,0,17.1
D.J. Augustin_201571__1610612760,13.691,6.542,33.929,0,0,13.396,9.524,0,0,0
Andre Iguodala_2738_Golden State Warriors_1610612744,23.809,7.867,7.66,0,2.899,26.708,2.277,8.075,5.383,3.313
Iman Shumpert_202697__1610612739,15.803,7.772,15.285,0,0,41.451,3.368,0,4.922,0
Andrew Nicholson_203094_Orlando Magic_1610612753,7.349,0,0,18.635,32.284,22.31,0,4.987,2.625,4.987
Kris Humphries_2743_Washington Wizards_1610612764,13.869,0,0,19.708,0,27.273,0,7.179,0,9.231
Donatas Motiejunas_202700_Houston Rockets_1610612745,9.489,0,0,18.248,21.898,21.168,0,13.139,0,6.204
Leandro Barbosa_2571_Golden State Warriors_1610612744,27.333,5.778,14.444,0,0,19.333,5.333,3.556,15.556,0
Trey Lyles_1626168_Utah Jazz_1610612762,9.648,4.082,0,15.77,2.226,43.228,0,10.761,2.041,5.751
Amir Johnson_101161_Boston Celtics_1610612738,10.764,3.125,0,15.625,10.938,9.375,0,19.271,0,17.361
Alexis Ajinca_201582_New Orleans Pelicans_1610612740,4.282,0,0,27.456,9.572,15.113,0,17.128,4.534,10.831
Spencer Hawes_201150_Charlotte Hornets_1610612766,4.835,3.053,0,18.066,13.741,28.499,0,12.723,0,7.379
Ty Lawson_201951__1610612745,20.482,7.882,36.145,0,0,15.663,3.695,0,0,0
Mario Hezonja_1626209_Orlando Magic_1610612753,15.926,4.259,20.37,0,0,25.556,7.407,3.148,13.889,2.593
Tony Snell_203503_Chicago Bulls_1610612741,16.749,7.143,16.995,0,0,33.498,9.852,3.941,2.956,2.709
Charlie Villanueva_101111_Dallas Mavericks_1610612742,12.195,0,0,10.84,6.233,37.669,3.523,4.065,15.176,4.878
Steven Adams_203500_Oklahoma City Thunder_1610612760,7.012,0,0,24.708,7.346,0,0,29.382,0,19.533
Maurice Harkless_203090_Portland Trail Blazers_1610612757,16.731,3.654,6.154,2.115,4.423,28.077,3.462,12.5,4.615,12.885
Josh Richardson_1626196_Miami Heat_1610612748,12.836,4.776,24.478,0,0,40.299,3.881,2.985,0,0
Willie Cauley-Stein_1626161_Sacramento Kings_1610612758,18.243,2.928,0,14.189,5.631,4.504,0,28.604,0,18.919
Dante Cunningham_201967_New Orleans Pelicans_1610612740,18.864,0,3.854,4.462,0,43.611,2.84,11.562,2.231,4.462
Tim Hardaway Jr._203501__1610612737,26.861,0,8.414,0,0,35.599,7.443,0,11.974,0
Jason Terry_1891__1610612745,19.68,3.432,13.959,0,0,44.165,5.492,0,4.348,0
Markel Brown_203900_Brooklyn Nets_1610612751,17.184,3.103,23.628,0,0,28.878,3.819,4.535,8.831,3.341
Raul Neto_203526_Utah Jazz_1610612762,13.979,5.556,27.778,0,0,33.154,10.215,2.151,0,0
Clint Capela_203991_Houston Rockets_1610612745,12.844,0,0,18.532,4.404,0,0,29.174,0,23.486
Jerian Grant_1626170_New York Knicks_1610612752,15.69,9.641,34.972,0,0,19.282,4.915,3.781,4.726,0
Seth Curry_203552__1610612758,17.438,4.626,27.758,0,0,27.046,4.626,0,11.032,0
John Henson_203089_Milwaukee Bucks_1610612749,6.158,0,0,21.921,14.039,3.448,0,29.557,0,14.286
Tristan Thompson_202684_Cleveland Cavaliers_1610612739,7.276,0,0,20.981,5.753,2.538,0,28.257,0,23.52
Mike Scott_203118_Atlanta Hawks_1610612737,15.884,0,0,18.792,8.054,28.188,0,15.212,0,5.593
Metta World Peace_1897__1610612747,8.676,11.415,10.046,0,17.352,28.31,9.132,0,0,5.479
Boris Diaw_2564_San Antonio Spurs_1610612759,6.09,4.519,0,11.395,38.507,20.039,0,8.055,0,3.733
Roy Hibbert_201579_Los Angeles Lakers_1610612747,3.255,0,0,16.998,29.295,12.116,0,11.754,0,12.477
Channing Frye_101112_Orlando Magic_1610612753,9.392,0,0,17.127,5.381,35.874,0,5.381,9.865,5.381
Thabo Sefolosha_200757_Atlanta Hawks_1610612737,25.88,0,9.11,0,0,29.192,3.934,13.665,3.313,4.348
Festus Ezeli_203105_Golden State Warriors_1610612744,5.556,0,0,16.049,21.296,0,0,30.247,0,15.741
Trevor Booker_202344_Utah Jazz_1610612762,12.86,1.919,0,16.123,3.263,16.891,0,18.234,0,19.386
Anthony Morrow_201627_Oklahoma City Thunder_1610612760,16.022,4.972,4.42,0,0,46.133,6.354,3.039,11.602,0
Tyler Zeller_203092_Boston Celtics_1610612738,10.444,0,0,34.465,6.266,9.661,0,16.71,2.872,10.705
Shaun Livingston_2733_Golden State Warriors_1610612744,15.121,6.855,12.702,0,19.153,9.073,4.032,17.742,0,3.629
Cameron Payne_1626166__1610612760,13.213,3.303,45.646,0,0,24.925,3.303,0,0,0
Ronnie Price_101179__1610612756,17.313,9.561,20.155,0,0,32.558,8.01,0,2.842,0
Brandon Bass_101138_Los Angeles Lakers_1610612747,12.121,6.527,0,27.273,11.422,4.895,0,17.716,0,12.354
Norman Powell_1626181_Toronto Raptors_1610612761,23.776,0,19.58,0,0,37.762,0,3.497,5.594,0
Larry Nance Jr._1626204_Los Angeles Lakers_1610612747,11.453,3.911,0,11.453,0,21.508,0,19.832,3.631,15.084
Rondae Hollis-Jefferson_1626178_Brooklyn Nets_1610612751,22.222,5.82,11.111,0,0,23.809,0,8.466,0,9.524
Tyson Chandler_2199_Phoenix Suns_1610612756,4.969,0,0,18.012,8.282,4.141,0,26.708,0,21.532
Timofey Mozgov_202389_Cleveland Cavaliers_1610612739,7.219,0,0,16.773,18.047,9.979,0,32.272,0,8.705
Aron Baynes_203382_Detroit Pistons_1610612765,5.303,0,0,22.348,17.614,4.545,0,18.371,0,18.371
Lavoy Allen_202730_Indiana Pacers_1610612754,8.475,0,0,17.161,8.475,13.559,0,22.034,0,19.068
Anthony Tolliver_201229_Detroit Pistons_1610612765,14.248,0,0,10.818,0,55.145,0,3.166,8.179,0
Tim Frazier_204025__1610612740,17.241,13.362,44.828,0,0,10.776,0,0,0,0
Joakim Noah_201149_Chicago Bulls_1610612741,6.897,0,0,9.852,4.926,7.882,0,14.286,0,29.557
Chris McCullough_1626191_Brooklyn Nets_1610612751,13.235,0,0,21.323,0,30.882,0,9.559,0,9.559
Sasha Vujacic_2756__1610612752,14.793,0,10.651,0,0,34.911,11.834,0,16.272,0
Beno Udrih_2757__1610612748,10.891,0,42.105,0,0,21.053,13.366,0,0,0
JJ Hickson_201581_Washington Wizards_1610612743,8.553,0,0,17.333,9.211,8.553,0,16.0,0,14.667
Jonathon Simmons_203613_San Antonio Spurs_1610612759,19.394,8.182,15.758,0,0,28.182,6.364,7.879,4.848,0
Richaun Holmes_1626158_Philadelphia 76ers_1610612755,8.392,0,0,21.329,4.196,14.336,0,26.224,0,13.636
Troy Daniels_203584__1610612766,9.767,0,8.372,0,0,37.209,10.233,0,24.186,0
JaKarr Sampson_203960_Denver Nuggets_1610612755,21.918,4.348,5.686,0,0,33.562,8.219,17.808,0,6.849
Marcelo Huertas_1626273_Los Angeles Lakers_1610612747,13.75,3.125,48.438,0,0,11.875,5.938,3.438,0,0
Justin Holiday_203200__1610612741,27.778,5.729,16.667,0,0,41.111,9.375,0,5.729,0
Tyus Jones_1626145__1610612750,17.327,7.921,40.594,0,0,18.317,0,0,0,0
Anthony Brown_1626148__1610612747,18.792,0,6.711,0,0,42.282,7.383,0,9.396,0
Jarell Martin_1626185_Memphis Grizzlies_1610612763,10.429,7.362,0,14.724,9.202,14.724,0,16.564,0,17.178
Tiago Splitter_201168_Atlanta Hawks_1610612737,4.975,0,0,15.92,13.433,0,0,38.308,0,14.925
Dwight Powell_203939_Dallas Mavericks_1610612742,6.468,0,0,23.383,0,14.428,0,26.866,9.453,9.204
Amar'e Stoudemire_2405_Miami Heat_1610612748,4.04,0,0,27.273,19.192,3.704,0,19.529,3.704,14.141
Kevin Seraphin_202338_New York Knicks_1610612752,5.814,5.426,0,13.566,43.411,6.977,0,10.853,0,4.651
James Johnson_201949_Toronto Raptors_1610612761,15.432,17.284,6.481,0,5.556,30.556,0,6.481,4.012,5.247
Richard Jefferson_2210_Cleveland Cavaliers_1610612739,16.41,4.103,6.41,0,0,47.692,7.949,5.385,4.872,0
Kyle O'Quinn_203124_New York Knicks_1610612752,6.389,6.389,0,19.722,18.333,14.722,0,14.167,0,10.0
CJ Watson_201228__1610612753,21.91,5.618,25.843,0,0,21.91,0,0,0,0
Steve Blake_2581__1610612765,8.485,3.03,41.515,0,0,23.636,6.364,0,3.636,0
Ryan Kelly_203527_Los Angeles Lakers_1610612747,13.99,6.736,0,10.881,9.326,31.606,0,5.181,0,7.772
Thomas Robinson_203080_Brooklyn Nets_1610612751,9.181,6.7,0,26.303,4.963,5.955,0,11.911,0,24.566
Ed Davis_202334_Portland Trail Blazers_1610612757,3.112,0,0,24.896,4.357,0,0,26.971,0,28.423
Tyler Ennis_203898__1610612749,14.98,6.883,40.081,0,0,19.838,4.858,0,0,0
Andrew Bogut_101106_Golden State Warriors_1610612744,4.974,0,0,9.686,6.544,0,0,36.649,0,18.848
JaVale McGee_201580_Dallas Mavericks_1610612742,0,0,0,22.674,7.558,5.814,0,29.07,0,19.767
Andre Roberson_203460_Oklahoma City Thunder_1610612760,26.647,0,0,0,0,33.832,0,17.964,0,12.275
Nemanja Bjelica_202357_Minnesota Timberwolves_1610612750,9.446,10.098,0,12.378,4.56,32.573,0,7.818,0,8.795
Kendall Marshall_203088__1610612755,8.383,11.377,29.341,0,5.988,28.144,0,0,0,0
Miles Plumlee_203101_Milwaukee Bucks_1610612749,5.648,0,0,20.266,12.292,0,0,30.897,0,17.276
Kyle Anderson_203937_San Antonio Spurs_1610612759,15.641,13.59,9.744,0,9.744,27.949,4.872,4.103,0,3.59
Rashad Vaughn_1626173__1610612749,19.601,0,7.309,0,0,46.512,4.651,0,13.289,0
Cole Aldrich_202332_Los Angeles Clippers_1610612746,4.268,0,0,43.293,6.402,0,0,21.037,0,14.024
John Jenkins_203098__1610612756,21.239,0,26.549,0,0,16.814,0,0,11.504,0
Jonas Jerebko_201973_Boston Celtics_1610612738,14.247,0,0,11.828,4.839,36.559,0,11.828,0,6.989
Shabazz Napier_203894__1610612753,14.717,7.17,40.377,0,0,25.66,4.906,0,0,0
Quincy Acy_203112_Sacramento Kings_1610612758,13.333,0,0,14.074,0,26.667,0,18.148,0,12.963
Chase Budinger_201978_Indiana Pacers_1610612756,25.806,0,8.607,0,0,24.194,4.508,10.656,15.984,8.607
Brandon Rush_201575_Golden State Warriors_1610612744,25.402,0,3.859,0,0,42.444,0,6.752,7.717,3.215
Joe Ingles_204060__1610612762,10.774,4.42,15.47,0,0,44.751,14.641,0,3.039,0
Noah Vonleh_203943_Portland Trail Blazers_1610612757,7.736,2.865,0,18.338,7.163,24.928,0,11.748,0,16.046
Ray McCallum_203492_San Antonio Spurs_1610612763,12.048,0,27.711,0,0,13.83,12.766,13.253,10.638,0
Josh McRoberts_201177_Miami Heat_1610612748,0,12.755,0,18.367,0,34.184,0,7.143,0,0
Solomon Hill_203524_Indiana Pacers_1610612754,21.154,6.538,5.0,5.0,0,28.846,0,10.385,5.0,6.923
James Anderson_202341__1610612758,26.496,0,16.667,0,0,32.906,7.692,0,4.273,0
Bismack Biyombo_202687_Toronto Raptors_1610612761,3.426,0,0,19.272,3.64,0,0,34.047,0,22.698
Alonzo Gee_202087_New Orleans Pelicans_1610612740,31.065,0,2.959,0,0,32.84,0,12.722,0,8.58
Darrun Hilliard_1626199_Detroit Pistons_1610612765,13.174,0,29.94,0,0,27.545,5.988,8.982,0,0
Drew Gooden_2400__1610612764,9.091,0,0,26.446,0,26.446,0,0,0,14.05
Willie Reed_203186_Brooklyn Nets_1610612751,0,0,0,25.287,8.621,0,0,31.035,0,22.414
Glenn Robinson_203922_Indiana Pacers_1610612754,26.344,0,9.14,0,0,25.806,5.376,12.903,10.215,0
Kelly Oubre_1626162_Washington Wizards_1610612764,21.509,0,9.434,0,0,31.321,6.792,11.321,4.906,6.415
Phil Pressey_203515__1610612755,40.0,0,35.0,0,0,16.25,0,0,0,0
Axel Toupane_1626253_Denver Nuggets_1610612743,17.073,0,0,0,0,58.537,0,14.634,0,0
Kyle Singler_202713_Oklahoma City Thunder_1610612760,18.45,0,0,0,0,40.221,5.535,12.546,0,8.856
Jeff Withey_203481_Utah Jazz_1610612762,5.991,0,0,17.972,0,7.834,0,37.327,0,17.051
Johnny O'Bryant_203948_Milwaukee Bucks_1610612749,6.25,0,0,13.281,7.031,26.953,0,20.313,0,13.672
Justin Anderson_1626147_Dallas Mavericks_1610612742,17.621,5.286,14.097,0,0,32.159,6.608,4.405,7.489,4.405
Kevin Garnett_708_Minnesota Timberwolves_1610612750,9.286,0,0,20.0,18.571,25.714,0,9.286,0,0
Dewayne Dedmon_203473_Orlando Magic_1610612753,8.264,0,0,27.273,6.198,0,0,24.38,0,18.595
Robert Sacre_203135_Los Angeles Lakers_1610612747,0,0,0,23.585,17.924,10.377,0,14.151,0,16.981
Tayshaun Prince_2419_Minnesota Timberwolves_1610612750,13.534,0,7.895,3.759,7.895,43.609,0,8.647,0,0
Omer Asik_201600_New Orleans Pelicans_1610612740,0,0,0,21.29,0,0,0,34.839,0,23.548
Kirk Hinrich_2550__1610612741,20.53,0,27.815,0,0,25.166,8.609,0,0,0
Luc Mbah a Moute_201601_Los Angeles Clippers_1610612746,18.421,0,0,7.519,0,29.699,0,24.812,0,8.271
Chris Johnson_203187_Utah Jazz_1610612762,15.02,0,7.115,0,0,47.431,11.462,5.138,0,0
Tarik Black_204028_Los Angeles Lakers_1610612747,0,0,0,28.859,10.067,0,0,16.778,0,20.134
Chris Andersen_2365_Memphis Grizzlies_1610612763,0,0,0,23.256,0,12.791,0,19.767,0,19.767
Reggie Bullock_203493__1610612765,16.071,0,0,0,0,46.429,9.821,0,0,0
Andre Miller_1889_Minnesota Timberwolves_1610612750,0,0,37.879,0,0,15.151,0,12.222,0,0
Kostas Papanikolaou_203123__1610612743,11.828,0,13.979,0,0,37.634,10.753,0,0,0
Sonny Weems_201603_Phoenix Suns_1610612756,14.394,0,21.97,0,0,25.0,11.364,9.848,0,0
Pablo Prigioni_203143__1610612746,12.563,8.04,44.221,0,0,18.593,0,0,0,0
Cristiano Felicio_1626245_Chicago Bulls_1610612741,0,0,0,33.333,0,14.706,0,16.667,0,15.686
Salah Mejri_1626257_Dallas Mavericks_1610612742,0,0,0,23.387,0,0,0,38.71,0,11.29
Jason Thompson_201574_Toronto Raptors_1610612761,0,0,0,17.073,0,25.61,0,15.854,0,17.073
Lamar Patterson_203934_Atlanta Hawks_1610612737,11.403,0,11.403,0,0,42.982,0,9.649,0,0
Ryan Hollins_200797_Memphis Grizzlies_1610612763,0,0,0,14.286,0,0,0,30.0,0,18.571
Kendrick Perkins_2570_New Orleans Pelicans_1610612740,0,0,0,24.219,17.969,0,0,18.75,0,0
Nick Collison_2555_Oklahoma City Thunder_1610612760,0,0,0,25.581,0,0,0,24.419,0,20.93
Sergey Karasev_203508_Brooklyn Nets_1610612751,13.084,0,20.561,0,0,30.841,0,10.28,0,0
